contract_address,chain,protocol,method_id,method,unique_executions,%,cum %,,,,,,,,,,
0x10541b07d8ad2647dc6cd67abd4c03575dade261,base,,0xeea0d7b2,,5,,,,,,,,,,,,
0x7d8820fa92eb1584636f4f5b8515b5476b75171a,eth,,0xa22cb465,,5,,,,,,,,,,,,
0x3ee2200efb3400fabb9aacf31297cbdd1d435d47,bsc,,0x095ea7b3,,5,,,,,,,,,,,,
0x931715fee2d06333043d11f658c8ce934ac61d0c,moonbeam,,0x095ea7b3,,5,,,,,,,,,,,,
0x06450dee7fd2fb8e39061434babcfc05599a6fb8,eth,,0x52c7f8dc,,5,,,,,,,,,,,,
0xb6ca945ed4f5b0e3c973c61aa6331a3d70bc055a,base,,0x3a1b1d57,,5,,,,,,,,,,,,
0x9aed3a8896a85fe9a8cac52c9b402d092b629a30,arb,,0x7dc20382,,5,,,,,,,,,,,,
0x3ec8798b81485a254928b70cda1cf0a2bb0b74d7,eth,,0x095ea7b3,,5,,,,,,,,,,,,
0xdef171fe48cf0115b1d80b88dc8eab59176fee57,avax,,0x46c67b6d,,5,,,,,,,,,,,,
0x73d7c860998ca3c01ce8c808f5577d94d545d1b4,eth,,0x095ea7b3,,5,,,,,,,,,,,,
0xa8ce8aee21bc2a48a5ef670afcc9274c7bbbc035,polygon-zkevm,,0xa9059cbb,,5,,,,,,,,,,,,
0xfcf0d7a1512adbc59763c6101d268add6a4aad3c,zksync,,0xfa021524,,5,,,,,,,,,,,,
0xde5ed76e7c05ec5e4572cfc88d1acea165109e44,bsc,,0x095ea7b3,,5,,,,,,,,,,,,
0x3a23f943181408eac424116af7b7790c94cb97a5,avax,,0x00000002,,5,,,,,,,,,,,,
0xfb66321d7c674995dfcc2cb67a30bc978dc862ad,eth,,0x095ea7b3,,5,,,,,,,,,,,,
0x4f39f12064d83f6dd7a2bdb0d53af8be560356a6,eth,,0x6aebb1ab,,5,,,,,,,,,,,,
0x4f9a0e7fd2bf6067db6994cf12e4495df938e6e9,polygon-zkevm,,0x2e1a7d4d,,5,,,,,,,,,,,,
0xc3bb52e6118f05dd8ad4e1c1a1398281cd7c4c7f,eth,,0xb4b62609,,5,,,,,,,,,,,,
0xc4743d049891ea4333f8b559d09a93c3511f0762,base,,0x095ea7b3,,5,,,,,,,,,,,,
0x530476d5583724a89c8841eb6da76e7af4c0f17e,arb,,0xf305d719,,5,,,,,,,,,,,,
0xe6338277bc9fde3e3993c5984753dd5a2a79fee1,base,,0x06e75722,,5,,,,,,,,,,,,
0xf3e66b03d098d0482be9cb3d6999787231a93ed9,eth,,0x095ea7b3,,5,,,,,,,,,,,,
0xb56c29413af8778977093b9b4947efeea7136c36,arb,,0x095ea7b3,,5,,,,,,,,,,,,
0x6716e4a2268d4feca147ea3e26fe2665730ba81f,eth,,0xa22cb465,,5,,,,,,,,,,,,
0x679ba62df3b68f84bc86c5c7fec72f4aa58133a9,bsc,,0x14d9e096,,5,,,,,,,,,,,,
0x647ec38c673a02a58c1a0a22237b4c1524f33175,zksync,,0x239d5928,,5,,,,,,,,,,,,
0xb189532c581afb4fbe69af6dc3cd36769525d446,arb,,0x29cebc49,,5,,,,,,,,,,,,
0x7448c7456a97769f6cd04f1e83a4a23ccdc46abd,eth,,0x095ea7b3,,5,,,,,,,,,,,,
0x6110d61dd1133b0f845f1025d6678cd22a11a2fe,eth,,0x6a41a61b,,5,,,,,,,,,,,,
0x24d73bca2bd9c3a61e99dfc7cb86d3c379ebded7,eth,,0xa9059cbb,,4,,,,,,,,,,,,
0x16faf9daa401aa42506af503aa3d80b871c467a3,bsc,,0x095ea7b3,,4,,,,,,,,,,,,
0x57f1887a8bf19b14fc0df6fd9b2acc9af147ea85,eth,,0xb88d4fde,,4,,,,,,,,,,,,
0x61658242a3cb396098303d504bbc4495fcc6af84,eth,,0x0c794a6d,,4,,,,,,,,,,,,
0x71eb4239e6b8c081b2945e65245da1e19a03c785,arb,,0x8fed0b2c,,4,,,,,,,,,,,,
0x1231deb6f5749ef6ce6943a275a1d3e7486f4eae,eth,,0x3a3f7332,,4,,,,,,,,,,,,
0x4a88ebf6f76b04f5e0e71a351a22e573f636affe,eth,,0x095ea7b3,,4,,,,,,,,,,,,
0xfa7be418cb1aa1e3603059f36a7cb925c309382c,eth,,0xfa6b3b53,,4,,,,,,,,,,,,
0x74a09653a083691711cf8215a6ab074bb4e99ef5,eth,,0xf6326fb3,,4,,,,,,,,,,,,
0x360ab052e8997d07dbb391b96daa3399758cab69,base,,0x45368181,,4,,,,,,,,,,,,
0xc20e204606557cb98b305be605f924d8565fb700,eth,,0xa22cb465,,4,,,,,,,,,,,,
0xebf418fe2512e7e6bd9b87a8f0f294acdc67e6b4,base,,0xa22cb465,,4,,,,,,,,,,,,
0x87803cb321624921cedaad4555f07daa0d1ed325,base,aerodrome,0xc00007b0,claim,4,,,,,,,,,,,,
0xe2f2aed19fa245aff66342c2b849be6f411fb28f,base,,0x2e1a7d4d,,4,,,,,,,,,,,,
0x4307fbdcd9ec7aea5a1c2958decaa6f316952bab,arb,,0x095ea7b3,,4,,,,,,,,,,,,
0xe4ba6740af4c666325d49b3112e4758371386adc,arb,,0xf960226c,,4,,,,,,,,,,,,
0x4b6b3d425f82248996d77ecc3f3df1e500aac1db,bsc,,0x095ea7b3,,4,,,,,,,,,,,,
0x1a4b46696b2bb4794eb3d4c26f1c55f9170fa4c5,eth,,0x095ea7b3,,4,,,,,,,,,,,,
0xe50fa9b3c56ffb159cb0fca61f5c9d750e8128c8,op,,0x095ea7b3,,4,,,,,,,,,,,,
0xf9a42c357709dbb27c77109823d7f1641d86aee9,eth,,0xa22cb465,,4,,,,,,,,,,,,
0x851b3fb3c3178cd3fbaa0cdaae0175efa15a30f1,arb,,0xb80c37e7,,4,,,,,,,,,,,,
0x6f7353b59476dbd1de23d7113be7a7fbe6f343e5,arb,,0x24600fc3,,4,,,,,,,,,,,,
0xf573695427f5afc3ef48a511c5097db936357fc7,arb,,0x05b0afc0,,4,,,,,,,,,,,,
0x1231deb6f5749ef6ce6943a275a1d3e7486f4eae,base,,0x3a3f7332,,4,,,,,,,,,,,,
0x379b5616a6afe6bc6baa490ef8fd98bf6d7db45c,eth,,0xa22cb465,,4,,,,,,,,,,,,
0xc011a73ee8576fb46f5e1c5751ca3b9fe0af2a6f,eth,,0x095ea7b3,,4,,,,,,,,,,,,
0x0fcbd68251819928c8f6d182fc04be733fa94170,eth,,0xa22cb465,,4,,,,,,,,,,,,
0xb419ce2ea99f356bae0cac47282b9409e38200fa,matic,,0xa183af52,,4,,,,,,,,,,,,
0x8087039152c472fa74f47398628ff002994056ea,base,,0x705dcf34,,4,,,,,,,,,,,,
0x0be808376ecb75a5cf9bb6d237d16cd37893d904,linea,,0x2646478b,,4,,,,,,,,,,,,
0x3052a0f6ab15b4ae1df39962d5ddefaca86dab47,bsc,,0x441a3e70,,4,,,,,,,,,,,,
0xc14b4d4ca66f40f352d7a50fd230ef8b2fb3b8d4,eth,,0x095ea7b3,,4,,,,,,,,,,,,
0x851729df6c39bdb6e92721f2adf750023d967ee8,arb,,0xc1090d5a,,4,,,,,,,,,,,,
0xaaa1ee8dc1864ae49185c368e8c64dd780a50fb7,arb,,0xc4e9c056,,4,,,,,,,,,,,,
0x18cd499e3d7ed42feba981ac9236a278e4cdc2ee,base,,0x80500d20,,4,,,,,,,,,,,,
0x0008bcbc8a7fcfe46bff3a5f1f98988751cd9ec5,base,,0xf2c298be,,4,,,,,,,,,,,,
0x29469395eaf6f95920e59f858042f0e28d98a20b,eth,,0xbe5898ff,,4,,,,,,,,,,,,
0x6bfad42cfc4efc96f529d786d643ff4a8b89fa52,eth,,0x9813954e,,4,,,,,,,,,,,,
0x76c48576822cd955c320f5d5a163e738dbfecc01,base,aerodrome,0xc00007b0,claim,4,,,,,,,,,,,,
0xbd3fa81b58ba92a82136038b25adec7066af3155,eth,,0x6fd3504e,,4,,,,,,,,,,,,
0x5e96baeaacf26b2c278bef71cf4bfebd45511173,eth,,0x095ea7b3,,4,,,,,,,,,,,,
0xefd767f55534b09617150434d9e35bff4b1c96b0,arb,,0x13115829,,4,,,,,,,,,,,,
0x11746fd90091228a97974435d6be5e10bda92f7c,bsc,,0x4641257d,,4,,,,,,,,,,,,
0x3a23f943181408eac424116af7b7790c94cb97a5,op,,0x00000189,,4,,,,,,,,,,,,
0x713d2a6c0e5494f6c33a463cac80a0617f8b9a58,arb,,0xa22cb465,,4,,,,,,,,,,,,
0x168e209d7b2f58f1f24b8ae7b7d35e662bbf11cc,eth,,0x095ea7b3,,4,,,,,,,,,,,,
0xdf9d427711cce46b52feb6b2a20e4aeaea12b2b7,base,aerodrome,0xc00007b0,claim,4,,,,,,,,,,,,
0x498f7bb59c61307de7dea005877220e4406470e9,zksync,,0x52aa4c22,,4,,,,,,,,,,,,
0x04550bdaef6a26efb9e01e041eb1d60906bf40f0,base,,0x095ea7b3,,4,,,,,,,,,,,,
0x4b33a369a9b4ff51bfc0a7267e30940507b81d84,eth,,0xa22cb465,,4,,,,,,,,,,,,
0x1a731b2299e22fbac282e7094eda41046343cb51,avax,,0x2e1a7d4d,,4,,,,,,,,,,,,
0x29d096cd18c0da7500295f082da73316d704031a,arb,,0xfe359a0d,,4,,,,,,,,,,,,
0x9fd5c8afdb4f7055ce9ffbb5be6f78a538c97d9d,arb,,0xddd5e1b2,,4,,,,,,,,,,,,
0xe99ead648fb2893d1cfa4e8fe8b67b35572d2581,arb,,0x45b35f56,,4,,,,,,,,,,,,
0x09986b4e255b3c548041a30a2ee312fe176731c2,arb,,0x9a867aab,,4,,,,,,,,,,,,
0x5fedd15fbf7d98f91e1dc70c1da99839613034f7,bsc,,0xc2a672e0,,4,,,,,,,,,,,,
0xb189532c581afb4fbe69af6dc3cd36769525d446,arb,,0x436e0690,,4,,,,,,,,,,,,
0x6811f2f20c42f42656a3c8623ad5e9461b83f719,eth,,0x2eb2c2d6,,4,,,,,,,,,,,,
0xabc000d88f23bb45525e447528dbf656a9d55bf5,base,,0x6a627842,,4,,,,,,,,,,,,
0x00000000005bbb0ef59571e58418f9a4357b68a0,eth,,0xed48907e,,4,,,,,,,,,,,,
0xef153cb7bfc04c657cb7f582c7411556320098b9,base,,0xe2bbb158,,4,,,,,,,,,,,,
0x26639f1aa0989d04f954d834c4354586684104b2,eth,,0x1ad30cf8,,4,,,,,,,,,,,,
0xd1ad8ebfb0fb6306962e48260cf1e8062eb28cfa,eth,,0xb88d4fde,,4,,,,,,,,,,,,
0xf9e39ce3463b8def5748ff9b8f7825af8f1b1617,eth,,0xa22cb465,,4,,,,,,,,,,,,
0x28901cf869d94c9d892fbd86c8e57b801e8fdd87,eth,,0x3ccfd60b,,4,,,,,,,,,,,,
0xd0a96c9b21565a7b73d006c02e56e09438b51c1b,base,,0x095ea7b3,,4,,,,,,,,,,,,
0xc95f60ca623400ddfc4620a3264263c08dea8448,arb,,0x441a3e70,,4,,,,,,,,,,,,
0x4838099e16fc56bfdd8a76b7fb9f338513dd1575,eth,,0xa22cb465,,4,,,,,,,,,,,,
0x889edc2edab5f40e902b864ad4d7ade8e412f9b1,eth,,0xe3afe0a3,,4,,,,,,,,,,,,
0x4063a5649e588f1847bbd6ac1f6faa15858fac9b,base,,0x095ea7b3,,4,,,,,,,,,,,,
0x00008453e27e8e88f305f13cf27c30d724fdd055,base,,0xb77a147b,,4,,,,,,,,,,,,
0x593ff24fdc4b3632858eaa8456c7206cd73b0ff7,base,,0x095ea7b3,,4,,,,,,,,,,,,
0x5e6e17f745ff620e87324b7c6ec672b5743bd0b4,op,,0x095ea7b3,,4,,,,,,,,,,,,
0xef8048d675314a909d26956365ae6641c0b66b0f,eth,,0x095ea7b3,,4,,,,,,,,,,,,
0x32353a6c91143bfd6c7d363b546e62a9a2489a20,eth,,0x095ea7b3,,4,,,,,,,,,,,,
0x87803cb321624921cedaad4555f07daa0d1ed325,base,,0x2e1a7d4d,,4,,,,,,,,,,,,
0x5e0d808afc0f8a70ee7b3f51379b8107a3b574d8,eth,,0x7b227022,,4,,,,,,,,,,,,
0x55700cd2e91f39bc56f589b346dac12a7907ea08,eth,,0xa22cb465,,4,,,,,,,,,,,,
0x98f39d0f8c67885071cc99c5af1d4cacbcc89b0c,bsc,,0x87260a7c,,4,,,,,,,,,,,,
0x1d8b86e3d88cdb2d34688e87e72f388cb541b7c8,matic,,0xf1dc3cc9,,4,,,,,,,,,,,,
0x2d30a29a8a129cd6b2d5d80074c6fc9c80b13c35,arb,,0xea80119e,,4,,,,,,,,,,,,
0x00000000009726632680fb29d3f7a9734e3010e2,op,,0x999b6464,,4,,,,,,,,,,,,
0xca10e8825fa9f1db0651cd48a9097997dbf7615d,matic,,0xfd594a08,,4,,,,,,,,,,,,
0x7c0407ac359d783f4383b03d4f68c34b56b38e34,base,,0x45368181,,4,,,,,,,,,,,,
0x9619b0eadd70d643cb2bbe6d5752b15c16fbf2d2,eth,,0x095ea7b3,,4,,,,,,,,,,,,
0xff970a61a04b1ca14834a43f5de4533ebddb5cc8,arb,,0xd505accf,,4,,,,,,,,,,,,
0x3052a0f6ab15b4ae1df39962d5ddefaca86dab47,bsc,,0xe2bbb158,,4,,,,,,,,,,,,
0x3999d2c5207c06bbc5cf8a6bea52966cabb76d41,eth,,0x8107aee3,,4,,,,,,,,,,,,
0x1231deb6f5749ef6ce6943a275a1d3e7486f4eae,bsc,,0xae0b91e5,,4,,,,,,,,,,,,
0xd38e031f4529a07996aab977d2b79f0e00656c56,eth,,0x095ea7b3,,4,,,,,,,,,,,,
0x3005003bda885dee7c74182e5fe336e9e3df87bb,eth,,0xa9059cbb,,4,,,,,,,,,,,,
0xccdf1373040d9ca4b5be1392d1945c1dae4a862c,eth,,0xa22cb465,,4,,,,,,,,,,,,
0xe5c6155ed2924e50f998e28eff932d9b5a126974,bsc,,0x095ea7b3,,4,,,,,,,,,,,,
0x4c36e89efb1ea52a40358e0c2efe367b70e8ee97,arb,,0x2a5d4d26,,4,,,,,,,,,,,,
0x3a039a4125e8b8012cf3394ef7b8b02b739900b1,arb,,0x00f714ce,,4,,,,,,,,,,,,
0x05dda987bc16b7a2516d1639646011e9e0b4ae74,arb,,0xaa585d56,,4,,,,,,,,,,,,
0x00000000005bbb0ef59571e58418f9a4357b68a0,eth,,0x12599ac6,,4,,,,,,,,,,,,
0x8a75c6edd19d9a72b31774f1ee2bc45663d30733,base,,0x441a3e70,,4,,,,,,,,,,,,
0xac313d7491910516e06fbfc2a0b5bb49bb072d91,matic,,0xe56461ad,,4,,,,,,,,,,,,
0xe11b93b61f6291d35c5a2bea0a9ff169080160cf,base,,0x67ffb66a,,4,,,,,,,,,,,,
0xbe7d1fd1f6748bbdefc4fbacafbb11c6fc506d1d,zksync,,0x18cbafe5,,4,,,,,,,,,,,,
0x7dbfdc0a2d18f690d35f38e66dfab795c0175dac,bsc,,0x22a8c227,,4,,,,,,,,,,,,
0xda822340f5e8216c277dbf66627648ff5d57b527,matic,,0x18a13086,,4,,,,,,,,,,,,
0x6873e99fb85de770cc89fa37bc9c859fc2ebaf60,eth,,0x2cadce8d,,4,,,,,,,,,,,,
0x0b15ddf19d47e6a86a56148fb4afffc6929bcb89,bsc,,0x095ea7b3,,4,,,,,,,,,,,,
0xcb45dce241a6f6f1e874e9925bea5840f3fd7d3a,eth,,0xa22cb465,,4,,,,,,,,,,,,
0x146790446c5d37a89d0f6b33809ddf7d68e57892,base,,0xa22cb465,,4,,,,,,,,,,,,
0x580a84c73811e1839f75d86d75d88cca0c241ff4,matic,,0x095ea7b3,,4,,,,,,,,,,,,
0x0a36f2178c0db2c85471c45334a1dd17d130fd42,eth,,0xa22cb465,,4,,,,,,,,,,,,
0x7bf27d1c4f7fdfc242e85e20b4b63734285f7996,bsc,,0x3b439351,,4,,,,,,,,,,,,
0x9ed7e4b1bff939ad473da5e7a218c771d1569456,arb,,0xa9059cbb,,4,,,,,,,,,,,,
0x72953a5c32413614d24c29c84a66ae4b59581bbf,eth,,0x095ea7b3,,4,,,,,,,,,,,,
0xd4ae6eca985340dd434d38f470accce4dc78d109,bsc,,0xf41766d8,,4,,,,,,,,,,,,
0xebb4c56dd5490156ae94a96e11903a2d5ff81deb,eth,,0x095ea7b3,,4,,,,,,,,,,,,
0xbb5ca40b2f7af3b1ff5dbce0e9cc78f8bfa817ce,arb,,0x474cf53d,,4,,,,,,,,,,,,
0xdf9d427711cce46b52feb6b2a20e4aeaea12b2b7,base,,0x2e1a7d4d,,4,,,,,,,,,,,,
0x1a0987db9031395c702908157d34022d0ef1a728,op,,0x3a1b1d57,,4,,,,,,,,,,,,
0x1a1ec25dc08e98e5e93f1104b5e5cdd298707d31,avax,metamask,0x5f575529,,4,,,,,,,,,,,,
0xcd49c434299872218a03875de2004e708b973918,eth,,0xf0a88e81,,4,,,,,,,,,,,,
0x172370d5cd63279efa6d502dab29171933a610af,matic,,0x095ea7b3,,4,,,,,,,,,,,,
0xceed853798ff1c95ceb4dc48f68394eb7a86a782,linea,,0x852a12e3,,4,,,,,,,,,,,,
0xe289d5520c983101b15e278070806dd8028ba567,eth,,0x095ea7b3,,4,,,,,,,,,,,,
0xc72b5c6d2c33063e89a50b2f77c99193ae6cee6c,arb,,0x310bd74b,,4,,,,,,,,,,,,
0x226d6d842d49b4d757bef1632053a198d5d9c8aa,eth,,0x095ea7b3,,4,,,,,,,,,,,,
0x52eaecac2402633d98b95213d0b473e069d86590,base,,0x441a3e70,,4,,,,,,,,,,,,
0xa19fd5ab6c8dcffa2a295f78a5bb4ac543aaf5e3,arb,,0x4af3e017,,4,,,,,,,,,,,,
0xf819d9cb1c2a819fd991781a822de3ca8607c3c9,eth,,0xa9059cbb,,4,,,,,,,,,,,,
0x7e2a35c746f2f7c240b664f1da4dd100141ae71f,bsc,,0x095ea7b3,,4,,,,,,,,,,,,
0xa9e90579eb086bcda910dd94041ffe041fb4ac89,base,,0x3e3a1560,,4,,,,,,,,,,,,
0x2859a4ebcb58c8dd5cac1419c4f63a071b642b20,base,,0x85edd8ae,,4,,,,,,,,,,,,
0x37da9de38c4094e090c014325f6ef4baeb302626,eth,,0x095ea7b3,,4,,,,,,,,,,,,
0x7a191973eaf8cdcc4de683d10c1e11c5a5bc717d,arb,,0xbb492bf5,,4,,,,,,,,,,,,
0x48c81451d1fddeca84b47ff86f91708fa5c32e93,arb,,0xe2bbb158,,4,,,,,,,,,,,,
0x20d39a5130f799b95b55a930e5b7ebc589ea9ed8,bsc,,0x095ea7b3,,4,,,,,,,,,,,,
0x96c4a48abdf781e9c931cfa92ec0167ba219ad8e,arb,,0x7cbc2373,,4,,,,,,,,,,,,
0x09b7981be92f4bf6e1b1be14a5fb93b38c8b9b88,arb,,0xa22cb465,,4,,,,,,,,,,,,
0x790110ea64aa02b151080c82af3d38cc944e5b31,arb,,0x3d18b912,,4,,,,,,,,,,,,
0x41d0ebb0f0bcf7a06e395d0551cc695e4318594d,arb,,0x00f714ce,,4,,,,,,,,,,,,
0x3caae25ee616f2c8e13c74da0813402eae3f496b,arb,,0xa3908e1b,,4,,,,,,,,,,,,
0x434b5245f6fe54d0c9f881d55c2ba27fe7132d89,arb,,0x4f6970d9,,4,,,,,,,,,,,,
0x0e8f71422d97fa588593cc78c6585d2328132008,eth,,0xa22cb465,,4,,,,,,,,,,,,
0xd0bf4ae42e262b6bea561a424e53525df83f6368,arb,,0xbf2c8a94,,4,,,,,,,,,,,,
0x39d361e66798155813b907a70d6c2e3fdafb0877,polygon-zkevm,,0x7dc20382,,4,,,,,,,,,,,,
0xd359bc471554504f683fbd4f6e36848612349ddf,base,,0xc2288147,,4,,,,,,,,,,,,
0xeca9d81a4dc7119a40481cff4e7e24dd0aaf56bd,eth,,0xc9af39e2,,4,,,,,,,,,,,,
0x6b021b3f68491974be6d4009fee61a4e3c708fd6,matic,,0x095ea7b3,,4,,,,,,,,,,,,
0x400bd56e25c78da7180546461ce1207b9ed791c9,base,,0x095ea7b3,,4,,,,,,,,,,,,
0x2e14b53e2cb669f3a974ceaf6c735e134f3aa9bc,ftm,,0x0dede6c4,,4,,,,,,,,,,,,
0x17aabf6838a6303fc6e9c5a227dc1eb6d95c829a,op,,0x095ea7b3,,4,,,,,,,,,,,,
0x9d87ff196646a99bddb16876066aa863900118b4,eth,,0xa694fc3a,,4,,,,,,,,,,,,
0x3adf095d04311d7bf05c838f0d3dc34a83d81ab6,eth,,0x095ea7b3,,4,,,,,,,,,,,,
0x9201f3b9dfab7c13cd659ac5695d12d605b5f1e6,linea,,0x095ea7b3,,4,,,,,,,,,,,,
0x169c06b4cfb09bfd73a81e6f2bb1eb514d75bb19,linea,,0x791ac947,,4,,,,,,,,,,,,
0xc9d0b733adaa1f851639ca47a9a2d8a6c8572bdb,arb,,0x14d9e096,,4,,,,,,,,,,,,
0x89dbbb21922fcfe686d234d751c5507b6b0cdea6,eth,,0x12172ba1,,4,,,,,,,,,,,,
0x00000000000076a84fef008cdabe6409d2fe638b,eth,,0x685ee3e8,,4,,,,,,,,,,,,
0x3d320286e014c3e1ce99af6d6b00f0c1d63e3000,eth,,0xd2a52773,,4,,,,,,,,,,,,
0x8c42bc76e6fdb2c7ba8a585adb69b3cc0d5f7ff2,arb,,0x978a3ef7,,4,,,,,,,,,,,,
0x9aa83081aa06af7208dcc7a4cb72c94d057d2cda,bsc,,0x095ea7b3,,4,,,,,,,,,,,,
0x6131b5fae19ea4f9d964eac0408e4408b66337b5,arb,,0x59e50fed,,4,,,,,,,,,,,,
0x80e38291e06339d10aab483c65695d004dbd5c69,linea,,0xe84d494b,,4,,,,,,,,,,,,
0xda31d0d1bc934fc34f7189e38a413ca0a5e8b44f,eth,,0xa9059cbb,,4,,,,,,,,,,,,
0x3446dd70b2d52a6bf4a5a192d9b0a161295ab7f9,eth,,0x095ea7b3,,4,,,,,,,,,,,,
0x45e563c39cddba8699a90078f42353a57509543a,eth,,0x2556e453,,4,,,,,,,,,,,,
0xceed853798ff1c95ceb4dc48f68394eb7a86a782,linea,,0x0e752702,,4,,,,,,,,,,,,
0x7cb1b38591021309c64f451859d79312d8ca2789,base,,0x1e9a6950,,4,,,,,,,,,,,,
0x6110d61dd1133b0f845f1025d6678cd22a11a2fe,eth,,0xa22cb465,,4,,,,,,,,,,,,
0x576cf361711cd940cd9c397bb98c4c896cbd38de,matic,,0x095ea7b3,,4,,,,,,,,,,,,
0x99a9b7c1116f9ceeb1652de04d5969cce509b069,eth,,0xb88d4fde,,4,,,,,,,,,,,,
0xc02ad3645f62fb54fb4823ecdea7c25fd31ffaa5,eth,,0xc63ff8dd,,4,,,,,,,,,,,,
0xc1e088fc1323b20bcbee9bd1b9fc9546db5624c5,eth,,0x1f4f3d55,,4,,,,,,,,,,,,
0x12467a2dc3a6962b6128ce63f40ec051793f2296,base,,0x095ea7b3,,4,,,,,,,,,,,,
0x72085f2b613e4def96130f4abc51813bfd9b6fc5,eth,,0x095ea7b3,,4,,,,,,,,,,,,
0x8478ab5064ebac770ddce77e7d31d969205f041e,arb,,0x095ea7b3,,4,,,,,,,,,,,,
0x3980c9ed79d2c191a89e02fa3529c60ed6e9c04b,eth,,0x200997b3,,4,,,,,,,,,,,,
0x789e35a999c443fe6089544056f728239b8ffee7,eth,,0xa22cb465,,4,,,,,,,,,,,,
0x2f546ad4edd93b956c8999be404cdcafde3e89ae,arb,,0x095ea7b3,,4,,,,,,,,,,,,
0x4a364f8c717caad9a442737eb7b8a55cc6cf18d8,bsc,stargate,0x87b21efc,,4,,,,,,,,,,,,
0x3ef3d8ba38ebe18db133cec108f4d14ce00dd9ae,matic,,0x71ee95c0,,4,,,,,,,,,,,,
0x78fd3fa3ce045f59eb8c4dc7c21906295a8e3ab4,eth,,0xa22cb465,,4,,,,,,,,,,,,
0x0b51eb9d0e54c562fedc07ceba453f05b70c4b79,eth,,0x657bb113,,4,,,,,,,,,,,,
0xfbbf371c9b0b994eebfcc977cef603f7f31c070d,bsc,,0xa4d855df,,4,,,,,,,,,,,,
0x06450dee7fd2fb8e39061434babcfc05599a6fb8,eth,,0x9ff054df,,4,,,,,,,,,,,,
0x8d11ec38a3eb5e956b052f67da8bdc9bef8abf3e,ftm,,0x095ea7b3,,4,,,,,,,,,,,,
0xddd041ba10dd020958cac3fea0e19d1be7e289f6,arb,,0x2d81a78e,,4,,,,,,,,,,,,
0xc5e9c98f5c4ddba0414a53dfbf92a456384ca985,eth,,0x095ea7b3,,4,,,,,,,,,,,,
0x052ab3fd33cadf9d9f227254252da3f996431f75,arb,,0x996cba68,,4,,,,,,,,,,,,
0x119322ad9c081e1cc359592c5641069ad1e39282,arb,,0x31319bb6,,4,,,,,,,,,,,,
0xce8f24a58d85ed5c5a6824f7be1f8d4711a0eb4c,op,,0xa11b1198,,4,,,,,,,,,,,,
0xa1f830aa68b53fd3ee3bb86d7f8254e604740c8b,eth,,0x095ea7b3,,4,,,,,,,,,,,,
0x0b2402144bb366a632d14b83f244d2e0e21bd39c,arb,,0xff200cde,,4,,,,,,,,,,,,
0xab85fc558d722a2b7c040ffb77db676bd9e7d322,eth,,0x095ea7b3,,4,,,,,,,,,,,,
0x2da10a1e27bf85cedd8ffb1abbe97e53391c0295,zksync,,0xced78795,,4,,,,,,,,,,,,
0xe313bcb77dba15f39ff0b9ceabe140cedd0953cb,matic,,0x095ea7b3,,4,,,,,,,,,,,,
0xcd5fe23c85820f7b72d0926fc9b05b43e359b7ee,eth,,0x095ea7b3,,4,,,,,,,,,,,,
0xbe56ab825fd35678a32dc35bc4eb17e238e1404f,eth,,0x4e71d92d,,4,,,,,,,,,,,,
0xe709cb16b5014e5026e6c422174e6284c7ad4586,arb,,0x4e71d92d,,4,,,,,,,,,,,,
0x11f943b2c77b743ab90f4a0ae7d5a4e7fca3e102,zksync,,0xd9caed12,,4,,,,,,,,,,,,
0x7cbaf5a14d953ff896e5b3312031515c858737c8,arb,,0x095ea7b3,,4,,,,,,,,,,,,
0x2d7a092036cc1e39ac37a4c4c7f6f9aadcfd5f80,arb,,0x35322f37,,4,,,,,,,,,,,,
0x49cf6f5d44e70224e2e23fdcdd2c053f30ada28b,eth,,0x42842e0e,,4,,,,,,,,,,,,
0x6afdab39d11339542998e2006a846cd2ce3d01bd,bsc,,0xc2a672e0,,4,,,,,,,,,,,,
0x9f9c8ec3534c3ce16f928381372bfbfbfb9f4d24,eth,,0x095ea7b3,,4,,,,,,,,,,,,
0x6dc6001535e15b9def7b0f6a20a2111dfa9454e2,eth,,0xa22cb465,,4,,,,,,,,,,,,
0xb0b84d294e0c75a6abe60171b70edeb2efd14a1b,bsc,,0x095ea7b3,,4,,,,,,,,,,,,
0x2c4bd4e25d83285f417e26a44069f41d1a8ad0e7,matic,,0xefef39a1,,4,,,,,,,,,,,,
0xfbeea1c75e4c4465cb2fccc9c6d6afe984558e20,eth,,0x095ea7b3,,4,,,,,,,,,,,,
0x29469395eaf6f95920e59f858042f0e28d98a20b,eth,,0x5b43226f,,4,,,,,,,,,,,,
0x17f4baa9d35ee54ffbcb2608e20786473c7aa49f,arb,,0xa22cb465,,4,,,,,,,,,,,,
0x18fe5805d9145b79466cec08b0ef5a89972759d4,arb,,0x8f4d35c0,,4,,,,,,,,,,,,
0x371c7ec6d8039ff7933a2aa28eb827ffe1f52f07,avax,,0x2cdf0b95,,4,,,,,,,,,,,,
0x5a98fcbea516cf06857215779fd812ca3bef1b32,eth,,0xa9059cbb,,4,,,,,,,,,,,,
0x1b05e4e814b3431a48b8164c41eac834d9ce2da6,base,,0x095ea7b3,,4,,,,,,,,,,,,
0xdb5889e35e379ef0498aae126fc2cce1fbd23216,eth,,0x0162e2d0,,4,,,,,,,,,,,,
